DOI,Title,journal,doc_type,url,authors,Date_Received,Date_Accepted,Date_online,Acceptance_Time,Countries
https://doi.org/10.1016/S0262-4079(17)30638-3,India's wildlife avenger,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306383,Chris Baraniuk,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30681-4,Speaking in ripples,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306814,Anil Ananthaswamy,2019-03-01,2019-04-15,2019-04-22,46 days 00:00:00.000000000,"{'United States', 'Japan'}"
https://doi.org/10.1016/S0262-4079(17)30786-8,Parkinson's true passion,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307868,Cherry Lewis,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30636-X,Can I know myself?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730636X,Anil Ananthaswamy,2019-11-26,2020-06-18,2020-06-26,206 days 00:00:00.000000000,{'Germany'}
https://doi.org/10.1016/S0262-4079(17)31119-3,Something in the air,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917311193,Clare Pain,2019-12-28,2020-05-05,2020-05-29,130 days 00:00:00.000000000,"{'Australia', 'United States', 'Qatar'}"
https://doi.org/10.1016/S0262-4079(17)30883-7,Eye on the tiger,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308837,Graham Lawton,2019-09-18,2020-05-25,2020-06-16,251 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(19)30428-2,Out of the ashes,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919304282,Adrian Barnett,2030-12-12,2030-12-12,2030-12-12,,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)30273-7,A mountain of words,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917302737,Emma Young,2019-11-01,2020-04-29,2020-05-27,181 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30082-9,Earth's ghostly guardian,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300829,Marcus Woo,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30976-4,Daydream believer,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917309764,Caroline Williams,2017-03-28,2017-05-18,2017-11-30,52 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(19)30387-2,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919303872,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31026-6,Our leaking universe,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917310266,Joshua Sokol,2015-08-14,2015-11-13,2015-11-13,92 days 00:00:00.000000000,"{'Czechia', 'United Kingdom', 'Switzerland', 'United States', 'Germany'}"
https://doi.org/10.1016/S0262-4079(17)30423-2,What if… there were more than three dimensions?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304232,Stuart Clark,2016-11-02,2018-02-06,2018-02-27,462 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)30528-6,Your leaky brain,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305286,James Mitchell Crow,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30637-1,Is everything knowledge?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306371,Anil Ananthaswamy,2020-05-29,2020-07-06,2020-07-14,39 days 00:00:00.000000000,"{'United States', 'unknown'}"
https://doi.org/10.1016/S0262-4079(17)30733-9,Breaking the periodic table,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307339,Richard Gray,2019-12-28,2020-04-12,2020-04-19,107 days 00:00:00.000000000,"{'Czechia', 'Slovakia'}"
https://doi.org/10.1016/S0262-4079(17)30785-6,Rocks of ages,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307856,Sophia Chen,2020-05-20,2020-06-22,2020-06-25,34 days 00:00:00.000000000,"{'China', 'unknown'}"
https://doi.org/10.1016/S0262-4079(17)30578-X,Miracles on the wing,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730578X,Tim Vernimmen,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30882-5,Cutting through the smog,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308825,Nic Fleming,2019-08-21,2019-12-17,2019-12-26,119 days 00:00:00.000000000,{'Pakistan'}
https://doi.org/10.1016/S0262-4079(17)30830-8,What causes dementia?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308308,Kayt Sukel and Tiffany O'Callaghan,2020-04-22,2020-05-09,2020-07-23,18 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30272-5,Cholesterol wars,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917302725,Michael Brooks,2019-08-29,2019-10-28,2019-11-15,61 days 00:00:00.000000000,"{'Bangladesh', 'Malaysia'}"
https://doi.org/10.1016/S0262-4079(19)30207-6,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919302076,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31027-8,The proof is in the pudding,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917310278,Sam Wong,2030-12-12,2030-12-12,2020-03-15,,{'New Zealand'}
https://doi.org/10.1016/S0262-4079(17)30422-0,What if… time went both ways?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304220,Stuart Clark,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30527-4,"From light into dark, and back again",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305274,Anil Ananthaswamy,2030-12-12,2030-12-12,2030-12-12,,{'Spain'}
https://doi.org/10.1016/S0262-4079(17)30579-1,Fighting for life in a time of AIDS denial,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305791,Sarah Wild,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30325-1,How to accidentally save the planet,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917303251,Fred Pearce,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30784-4,"All gain, no pain",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307844,Richard Lovett,2020-07-01,2020-07-17,2020-07-20,17 days 00:00:00.000000000,{'Italy'}
https://doi.org/10.1016/S0262-4079(17)30732-7,Flash of inspiration,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307327,Shannon Hall,2019-09-23,2020-02-05,2020-02-06,136 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30635-8,How much can one person know?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306358,Sean O'Neill,2019-03-21,2020-04-02,2020-05-18,379 days 00:00:00.000000000,{'Canada'}
https://doi.org/10.1016/S0262-4079(17)30881-3,Eaten to extinction,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308813,Stephanie Pain,2018-01-29,2018-09-28,2018-10-31,243 days 00:00:00.000000000,{'Australia'}
https://doi.org/10.1016/S0262-4079(17)30473-6,When loops become strings,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304736,Jon Cartwright,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30421-9,What if… quantum weirdness were weirder?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304219,Stuart Clark,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)30292-1,After the flood,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919302921,Rowan Hooper,2030-12-12,2030-12-12,2020-07-23,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(17)30526-2,Strangely attractive,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305262,Mark Anderson,2012-03-03,2012-04-26,2012-05-03,55 days 00:00:00.000000000,{'Bangladesh'}
https://doi.org/10.1016/S0262-4079(17)30227-0,Mental blocks,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917302270,Helen Phillips,2030-12-12,2030-12-12,2030-12-12,,"{'Peru', 'United Kingdom', 'unknown', 'Brazil', 'United States', 'France'}"
https://doi.org/10.1016/S0262-4079(17)30226-9,Murder most foul,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917302269,Veronika Meduna,2019-07-30,2019-12-15,2019-12-23,139 days 00:00:00.000000000,{'Ireland'}
https://doi.org/10.1016/S0262-4079(17)30420-7,What if… the speed of light were infinite,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304207,Stuart Clark,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30577-8,Tomorrow's menu,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305778,Marta Zaraska,2018-05-25,2018-09-22,2018-09-24,121 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30731-5,Unholy faith?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307315,Graham Lawton,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30783-2,The good delusion,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307832,Dan Jones,2030-12-12,2030-12-12,2020-07-03,,"{'Australia', 'United Kingdom', 'India'}"
https://doi.org/10.1016/S0262-4079(17)30036-2,Grow with the flow,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300362,Jason Bittel,2020-05-13,2020-07-20,2020-07-22,69 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30634-6,How much can we ever know?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306346,Richard Webb,2020-03-05,2020-06-10,2020-07-16,98 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)30427-X,Inside the venom factory,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730427X,Sean O'Neill,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30133-1,Get the girl to check the numbers,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917301331,Kate Becker,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30933-8,An epidemic of fear,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917309338,Fred Pearce,2030-12-12,2030-12-12,2020-07-18,,{'China'}
https://doi.org/10.1016/S0262-4079(17)30880-1,Never-ending story,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308801,Shannon Palus,2020-02-07,2020-02-26,2020-07-06,20 days 00:00:00.000000000,{'Italy'}
https://doi.org/10.1016/S0262-4079(19)30205-2,Our guiding light,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919302052,Jonathon Keats,2030-12-12,2030-12-12,2020-07-20,,set()
https://doi.org/10.1016/S0262-4079(19)30338-0,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919303380,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30132-X,Mending minds,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730132X,Jack Price,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(19)30475-0,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919304750,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30576-6,Holes in the head,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305766,Caroline Williams,2019-11-11,2020-05-16,2020-05-19,188 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30374-3,The lady and the argonauts,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917303743,Eleanor Parsons,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30322-6,It was just a dream…,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917303226,Michelle Carr,2030-12-12,2030-12-12,2030-12-12,,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)30730-3,Make like a leaf,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307303,Anna Azvolinsky,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30782-0,Mercurial you,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307820,Emma Young,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(17)30633-4,Do animals know things?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306334,Michael Brooks,2019-10-04,2019-11-08,2019-11-14,36 days 00:00:00.000000000,{'Australia'}
https://doi.org/10.1016/S0262-4079(17)30932-6,Odds on,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917309326,Michael Brooks,2020-05-18,2020-06-07,2020-07-23,21 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30684-X,"How you see it, how you don't",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730684X,Damion Searls,2019-12-28,2020-05-05,2020-05-29,130 days 00:00:00.000000000,"{'Australia', 'United States', 'Qatar'}"
https://doi.org/10.1016/S0262-4079(17)30629-2,Why do we seek knowledge?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306292,Daniel Cossins,2020-01-31,2020-06-02,2020-06-26,124 days 00:00:00.000000000,{'Israel'}
https://doi.org/10.1016/S0262-4079(17)30835-7,Fish extinctions? Not if I can kelp it,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308357,Erica Cirino,2019-07-03,2020-02-14,2020-03-06,227 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(19)30250-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919302507,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30373-1,Extinct is not forever,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917303731,Sandrine Ceurstemont,2019-10-17,2020-05-26,2020-07-22,223 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(17)30321-4,The hidden pattern,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917303214,Gabriel Popkin,2030-12-12,2030-12-12,2009-03-01,,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)30426-8,When the lights go out,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304268,Philip Ball,2020-03-23,2020-05-15,2020-07-17,54 days 00:00:00.000000000,{'Japan'}
https://doi.org/10.1016/S0262-4079(17)30179-3,Why am I here?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917301793,Teal Burrell,2019-08-14,2030-12-12,2030-12-12,4139 days 00:00:00.000000000,{'Canada'}
https://doi.org/10.1016/S0262-4079(17)30372-X,Hushed up,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730372X,Devin Powell,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(19)30429-4,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919304294,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30628-0,What is knowledge?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306280,Richard Webb,2019-11-09,2020-06-20,2020-07-23,225 days 00:00:00.000000000,{'Jordan'}
https://doi.org/10.1016/S0262-4079(17)30834-5,Unbreakable,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308345,James Mitchell Crow,2020-06-05,2020-07-11,2020-07-15,37 days 00:00:00.000000000,"{'Saudi Arabia', 'India', 'Spain'}"
https://doi.org/10.1016/S0262-4079(17)30931-4,In the face of danger,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917309314,Michael Bond,2030-12-12,2030-12-12,2020-07-23,,{'Switzerland'}
https://doi.org/10.1016/S0262-4079(17)30632-2,How can I know the truth?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306322,Tiffany O'Callaghan,2030-12-12,2030-12-12,2020-07-08,,"{'Taiwan, Province of China'}"
https://doi.org/10.1016/S0262-4079(19)30203-9,How to dodge a very big question,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919302039,Michael Brooks,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)31075-8,Endgame? It's just the beginning,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917310758,Sean O'Neill,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)30295-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919302957,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30425-6,Flipping the birds,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304256,Jeff Hecht,2030-12-12,2030-12-12,2018-09-17,,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30275-0,That's a termite colony between your ears,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917302750,Anil Ananthaswamy,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30978-8,"Wakey, wakey",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917309788,Colin Barras,2030-12-12,2030-12-12,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30683-8,Living with the enemy,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306838,Drew Smith,2030-12-12,2030-12-12,2020-07-09,,{'France'}
https://doi.org/10.1016/S0262-4079(17)30182-3,You had me at hallå,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917301823,Rowan Hooper,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30180-X,Phoney war,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730180X,Chris Baraniuk,2030-12-12,2030-12-12,2016-06-02,,set()
https://doi.org/10.1016/S0262-4079(17)30833-3,Excess baggage,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308333,Elizabeth Landau,2030-12-12,2030-12-12,2030-12-12,,{'Israel'}
https://doi.org/10.1016/S0262-4079(17)30930-2,Why be conscious?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917309302,Bob Holmes,2019-08-01,2020-04-04,2020-06-24,248 days 00:00:00.000000000,{'Australia'}
https://doi.org/10.1016/S0262-4079(17)31121-1,The one-man environmental disaster,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917311211,Fred Pearce,2010-10-21,2010-12-22,2011-01-12,63 days 00:00:00.000000000,{'France'}
https://doi.org/10.1016/S0262-4079(17)30631-0,Will our knowledge survive us?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306310,Joshua Howgego,2019-12-04,2020-03-24,2020-05-05,112 days 00:00:00.000000000,"{'Switzerland', 'United States', 'Sweden', 'France'}"
https://doi.org/10.1016/S0262-4079(17)30829-1,Defying Dementia,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308291,Kayt Sukel and Tiffany O'Callaghan,2018-08-15,2019-05-16,2019-07-17,275 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)31120-X,The friendly skies,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791731120X,Lesley Evans Ogden,2030-12-12,2030-12-12,2019-11-14,,set()
https://doi.org/10.1016/S0262-4079(18)32377-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918323777,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32238-2,Use a toad to catch a quake,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322382,Andrew Robinson,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31989-3,The universe is flat as a pancake,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319893,Stuart Clark,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30181-1,Early learners,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917301811,Guy Lewy,2030-12-12,2030-12-12,2010-01-19,,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)31804-8,I've seen brain damage caused by terrible poverty,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318048,Jessica Hamzelou,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32133-9,What if… We end material scarcity?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321339,Sally Adee,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31993-5,The autistic mouse and other unlikely stories,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319935,Aviva Rutkin,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31941-8,The day the world became 3D,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319418,Michael Brooks,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32282-5,You are… a physics genius,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322825,Richard Webb,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32347-8,Typecast,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323478,Veronique Greenwood,2019-11-08,2020-04-18,2020-05-25,163 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)32129-7,What if… We crack fusion and solve our energy problem?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321297,Jeff Hecht,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)30171-X,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791930171X,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30083-0,Blocking cancer,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300830,Linda Geddes,2030-12-12,2030-12-12,2020-07-20,,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)32237-0,Toy story,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322370,Sandrine Ceurstemont,2019-07-01,2020-05-06,2020-07-15,311 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)31988-1,Best of all possible worlds?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319881,Gilead Amit,2030-12-12,2030-12-12,2020-07-02,,"{""Korea, Democratic People's Republic of""}"
https://doi.org/10.1016/S0262-4079(16)32292-8,The road to hell is paved with corporate wellness,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322928,Sally Adee,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32281-3,You are… an asshole,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322813,Caroline Williams,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32132-7,What if… We re-engineer our DNA?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321327,Michael Le Page,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32350-8,What caribou are you?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323508,Lesley Evans Ogden,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(16)31987-X,Everything points in one direction,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631987X,Stuart Clark,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32289-8,You are… scared,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322898,Sally Adee,2030-12-12,2030-12-12,2020-07-23,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)31940-6,Beaver fever,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319406,Macgregor Campbell,2020-05-11,2020-05-28,2020-06-12,18 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)31992-3,Intelligence reinvented,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319923,Nello Cristianini,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32346-6,Fingertips and sealing wax,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323466,Laura Spinney,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32128-5,What if… We found a theory of everything?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321285,Richard Webb,2018-12-30,2019-04-03,2019-04-22,95 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)32139-X,What if… The world turns against science?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791632139X,Michael Brooks,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32349-1,When the die was cast,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323491,Douglas Heaven,2020-06-04,2020-07-02,2020-07-09,29 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30038-6,Reflections of my year on Mars,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300386,Conor Gearin,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32191-1,Send in the genes,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321911,Tiffany O'Callaghan,2030-12-12,2030-12-12,2020-07-02,,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30081-7,Germ warfare,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300817,Penny Sarchet,2017-10-31,2018-06-05,2019-03-01,218 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(19)30126-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919301265,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32284-9,You are… a mutant,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322849,Sean O'Neill,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32082-6,Help for heroes,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320826,Mark Harris,2019-11-22,2020-05-24,2020-06-04,185 days 00:00:00.000000000,"{'Viet Nam', 'Colombia', 'Thailand'}"
https://doi.org/10.1016/S0262-4079(16)32341-7,The beginning of the end,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916323417,Chelsea Whyte,2030-12-12,2030-12-12,2020-07-23,,"{'Taiwan, Province of China'}"
https://doi.org/10.1016/S0262-4079(16)31748-1,Evolution evolves,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916317481,Kevin Laland,2020-03-05,2020-06-29,2020-07-22,117 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)32348-X,Figs on a roll,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791632348X,Mike Shanahan,2030-12-12,2030-12-12,2030-12-12,,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)30228-2,Sibling saviours of the maternity ward,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917302282,Sam Wong,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)32135-2,What if… We hit peak population?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321352,Fred Pearce,,,2030-12-12,,
